feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0083	12	389	110	2156	119	90	68	61	0	3	15134	131	155	14	689	38	21	11	106	1355	31	211	3	316	181	73	49	162	29	979	21	436	252	1093	3	0	29	38	150	13044	1	10	9	47	69	76	22	8	10	26	37	390	183	4	108	169	182	113	0	0	4	0	139	40	2081	182	4	98	37	7	1119	827	431	1000	1110	0	20	1226	94	530	264	6	0	266	38	769	13	16	8	1128	956	10	198	203	0	211	262	131	80	58	37	76	44	46	496	1
np0084	2	346	5	1154	23	0	18	21	0	0	4603	253	107	1	2258	7	0	0	29	35	4	191	17	53	15	4	163	304	0	279	3	0	31	1049	0	27	9	5	20	1141	0	2	0	6	28	10	0	0	0	7	89	152	23	0	165	326	32	37	0	0	4	0	65	12	309	63	0	13	7	4	261	62	23	343	6399	0	2	109	44	549	3671	4	0	495	90	91	0	0	0	564	452	0	45	11	0	15	48	66	5	3	1	18	29	29	48	0
np0085	947	1934	377	1211	0	0	61	0	4	0	12772	643	684	28	1904	89	0	0	0	0	0	14	0	40	0	124	6	575	0	125	0	0	0	1186	0	0	0	0	48	7238	0	0	8	0	132	0	28	60	7	0	0	254	102	0	45	66	135	13	7	0	4	0	26	38	2	9	2	40	68	14	1989	596	17	304	351	0	0	11	96	382	6061	0	4	223	0	340	62	0	145	488	670	0	9	0	15	139	158	595	109	0	38	0	0	0	41	0
np0089	26	1728	3	301	34	0	7	27	0	0	6828	28	239	4	2287	5	0	0	24	0	5	107	0	597	13	8	54	170	0	1484	0	1	217	1152	0	502	0	0	1	2745	11	0	0	64	43	3	1	6	0	0	0	344	26	11	481	135	55	0	362	1	58	0	19	77	1671	178	0	11	3	27	111	5496	53	223	21183	0	22	0	27	69	1003	7	3	1061	0	189	0	0	0	2777	1128	10	291	36	3	9	50	162	0	0	0	310	76	0	167	0
np0090	57	1997	68	1531	145	43	54	126	0	10	35656	52	77	11	695	33	9	62	322	543	18	387	9	806	198	44	48	774	24	1121	22	44	347	2017	0	0	76	7	108	9360	0	26	7	140	44	10	18	8	13	48	110	314	37	2	75	2593	55	37	0	0	15	18	106	27	3636	123	2	42	34	26	1284	1471	427	3023	5709	0	33	936	42	3201	420	19	0	1455	1407	1822	2	16	2	3253	1541	7	269	222	0	125	1089	135	43	39	9	204	93	35	310	0
np0091	0	963	0	1693	0	0	27	0	4	0	15815	707	53	37	2448	33	0	0	0	0	0	90	18	0	0	26	5	148	40	1480	0	0	454	578	0	6	0	6	10	16086	0	0	0	0	123	0	1	11	1	0	57	456	166	24	122	251	25	5	4	0	6	0	0	3	0	307	0	46	22	55	76	2	578	4	53	0	0	7	232	657	0	0	0	154	0	41	7	0	0	639	1193	0	16	0	0	64	303	380	0	26	13	118	71	344	72	0
np0092	0	2909	4	138	0	0	159	0	3	0	22046	0	2307	25	1694	32	0	0	0	0	0	5	5	3	0	44	3	1196	0	1208	0	0	59	2352	0	962	0	65	6685	982	0	0	3	0	388	0	10	39	0	0	225	1014	7	6	175	339	127	0	0	0	2	0	0	13	326	4	0	0	0	0	159	0	375	0	12	0	0	0	51	705	0	0	0	2123	0	517	0	0	15	16	594	0	3	0	0	3	6	366	0	0	0	1	49	8	10	0
np0093	40	836	161	563	31	93	68	65	0	0	11445	27	70	9	481	23	7	30	321	66	14	170	0	382	48	24	19	87	8	521	6	11	93	676	2	1	5	28	18	1758	0	6	4	16	59	50	9	18	5	7	1	242	65	2	50	238	154	22	0	1	4	7	29	15	549	55	1	35	19	10	369	640	183	364	2339	0	3	175	29	771	311	2	3	219	296	1484	4	12	4	827	749	0	77	56	0	71	187	96	49	21	10	185	40	38	125	0
np0094	22	1456	50	510	0	75	41	10	0	1	9994	25	39	8	581	0	0	24	593	60	0	120	0	1167	8	25	14	58	7	615	12	15	245	594	0	0	5	7	10	1443	1	3	2	35	42	11	10	6	2	1	280	88	42	8	66	640	40	4	0	0	6	5	16	6	699	86	0	28	0	3	377	457	70	314	9905	0	9	181	23	1131	940	0	0	280	435	447	0	0	0	650	511	2	105	43	0	43	257	87	22	13	7	97	82	24	56	0
np0095	77	465	635	6865	102	0	128	30	0	33	22976	266	350	44	828	49	29	23	165	473	99	332	10	906	313	113	36	202	67	908	2	3100	229	1441	3	9	28	99	347	12653	5	32	14	50	154	98	27	21	41	129	51	607	89	17	91	218	383	235	1	2	14	49	383	19	2212	270	26	237	79	22	2588	255	994	908	443	0	83	2268	131	354	512	0	7	370	14	2144	17	26	0	2438	3320	3	315	276	0	374	90	150	224	96	43	32	55	131	907	23
np0096	0	2406	58	781	50	81	64	276	0	1	14450	82	113	5	639	6	6	59	327	336	37	128	0	837	52	31	25	252	13	1578	8	41	404	931	1	0	10	23	31	3431	0	12	1	63	48	35	9	4	0	9	63	184	44	6	69	626	52	3	1	18	12	0	49	12	1638	71	0	34	17	10	949	1090	245	897	5041	0	11	761	38	1579	261	6	3	223	2693	791	6	3	0	1120	1239	2	214	83	0	74	87	152	45	19	16	115	73	29	195	0
np0097	0	44	0	7	19	0	402	0	0	0	55	0	148	0	1472	0	0	0	961	0	2	6	5	1	0	9	0	99	0	1021	0	0	52	75	0	17	0	4	29	72	0	0	0	2	8	0	0	14	0	0	4	13	10	1	20	11	1	0	30	0	3	0	3	72	4	7	0	0	0	0	2	0	0	1	27603	1	0	0	5	1	31	0	0	37	1	3	0	0	180	17	0	0	1	2	30	2	25	6	3	0	1	5	3	7	7	0
np0098	60	1497	111	509	56	147	89	154	0	0	12084	47	94	8	894	13	9	21	484	100	31	298	0	974	83	16	43	167	11	745	3	19	168	1743	0	0	22	22	9	7658	0	6	11	42	77	51	18	10	6	20	0	315	80	7	113	277	247	13	0	0	13	9	27	21	694	105	2	42	30	13	447	1122	234	485	2696	0	5	344	25	923	639	5	2	550	472	2154	2	5	5	1267	881	5	156	71	0	82	280	467	37	58	9	138	66	35	122	0
np0099	45	314	35	1206	35	0	20	12	0	245	16177	37	65	13	815	13	3	3	118	782	34	108	0	1043	106	33	61	120	23	704	0	125	332	1055	0	63	48	21	206	2016	40	22	2	49	112	17	5	8	7	2	529	628	2	10	182	701	36	137	0	6	12	199	147	9	2387	87	40	19	14	3	1289	155	177	1554	3807	0	231	2120	34	696	123	15	1	460	752	520	12	7	0	7180	592	2	451	171	0	150	21	64	23	26	1	0	67	10	978	11
np0100	0	36	27	554	0	0	18	114	3	0	961	11	140	6	217	1	6	1	86	0	7	111	0	236	1	3	4	98	4	225	2	0	49	158	0	1	89	6	8	394	0	0	0	0	32	17	2	0	0	3	0	7	7	4	91	42	3	0	1	0	11	0	78	4	125	37	0	7	2	0	35	39	20	17	347	0	9	261	21	87	188	1	0	129	0	30	0	5	2	99	16	6	56	10	0	0	51	80	0	0	0	7	8	6	174	34
np0101	138	215	57	1355	29	381	203	4	2	0	17270	114	589	5	1841	24	0	103	3694	0	19	296	0	643	22	19	21	322	3	814	8	2	123	1728	6	2	7	23	11	2533	0	3	0	0	229	18	4	0	2	0	7	140	167	20	148	752	240	8	0	0	34	0	3	48	269	113	0	54	5	10	395	234	75	701	1724	219	9	613	19	1841	6888	2	1	760	0	1230	0	22	0	605	1195	0	79	43	0	25	273	2170	9	30	3	53	44	54	71	1
np0102	0	411	17	1386	90	0	341	0	15	0	106090	357	330	0	1150	102	0	1	0	0	0	133	0	5	0	4	18	1543	2021	1498	0	0	7	411	0	0	0	3	459	1462	0	0	0	0	34	125	4	4	1	0	3	637	80	1	0	23	6	0	49	0	0	0	0	13	0	19	0	31	21	0	1051	2884	35	2333	2280	0	2	0	5	939	78	21	4	334	0	3245	1	0	0	92	631	3	13	0	0	22	11	70	0	3	2	5	20	598	386	0
np0103	3	356	14	343	17	0	14	39	2	0	6213	18	29	0	186	0	10	10	93	106	11	60	0	275	48	8	12	49	7	186	6	16	78	231	0	0	34	0	12	1458	0	5	0	17	14	7	8	1	6	23	0	64	6	0	34	391	11	29	0	0	0	4	215	0	939	21	0	10	9	7	229	230	76	681	735	1	15	389	18	883	134	0	0	149	281	275	4	0	0	785	337	4	98	54	0	22	80	37	19	7	0	40	20	5	109	0
np0104	0	419	22	839	17	0	64	11	0	0	7200	68	20	8	907	7	0	77	2474	0	19	60	7	263	5	10	39	56	15	892	0	4	315	1141	0	8	238	6	8	1616	0	1	3	25	23	0	3	17	0	0	17	150	57	9	90	827	57	0	4	9	7	0	5	5	98	206	1	70	7	6	743	1604	80	71	9933	197	0	0	8	1189	2860	0	0	228	0	126	0	0	1	423	196	0	40	104	0	39	267	314	7	62	0	56	15	24	166	0
np0106	41	955	90	1114	20	89	28	318	0	160	18961	54	54	8	797	18	6	22	378	685	11	267	0	1396	820	23	53	189	12	558	21	107	105	1029	1	21	78	8	46	3538	5	9	0	39	56	19	12	13	2	13	56	454	53	10	59	384	50	96	0	1	4	18	14	4	2548	64	10	39	9	10	559	395	121	543	6861	0	271	1184	23	1311	314	10	3	363	1269	2368	1	6	0	4143	1961	8	186	436	0	98	145	55	37	50	3	46	65	27	644	11
np0107	0	23	3	1948	0	0	132	0	0	0	13537	211	57	9	586	5	0	0	0	0	0	426	0	48	0	8	7	80	0	577	2	0	646	416	0	33	8	8	6	955	0	0	0	0	64	0	4	1	1	0	16	56	22	5	179	759	11	6	8	0	25	0	3	15	0	87	0	25	0	0	338	0	20	10	9	0	0	0	14	1811	532	6	0	67	0	118	6	6	0	1116	401	0	38	10	17	0	122	104	0	6	0	391	34	27	19	0
np0108	0	199	877	11941	11	0	126	462	0	0	30052	245	638	80	1684	30	56	35	899	0	28	1404	5	3624	219	30	68	587	21	2582	166	0	901	1877	1	13	568	32	188	4177	2	3	3	1	186	222	33	4	12	16	26	272	254	20	378	729	119	35	3	2	70	0	231	53	4057	461	0	146	37	44	1402	3432	1087	734	4289	0	355	6309	225	1420	2327	7	17	1211	0	1408	3	21	29	3420	1174	52	737	152	0	39	873	751	0	75	10	110	88	83	1440	168
np0109	25	337	13	854	37	19	8	28	0	107	11366	26	38	13	287	3	7	11	82	724	7	69	32	602	163	4	22	99	7	501	1	104	74	855	0	42	55	3	118	916	20	11	0	27	7	3	0	3	5	0	47	241	0	0	20	523	16	91	0	0	5	36	67	0	1283	62	27	3	10	11	654	240	100	847	1728	0	74	896	21	186	89	5	0	166	827	363	2	0	1	5093	343	0	254	137	0	125	34	26	14	10	11	7	53	13	538	28
np0110	13	1856	288	5265	16	5	313	281	14	0	28030	2279	2709	9	2020	22	40	16	172	207	31	1559	433	1764	159	44	321	761	10	2207	7	28	273	1772	0	11	2034	15	268	3623	2	19	1	449	50	16	11	9	13	16	243	370	105	27	292	2025	97	209	0	0	14	10	733	13	1634	98	2	83	50	29	1974	356	242	2262	1365	1	29	749	126	1440	315	100	0	3482	504	8407	0	3	0	2326	6555	7	315	112	2	77	295	81	24	40	9	86	181	139	218	0
np0111	18	1022	60	1178	44	14	30	136	9	0	16169	69	104	0	581	20	5	35	282	283	31	236	0	842	126	28	45	170	17	570	17	25	198	805	0	0	132	13	26	3872	0	17	5	48	36	26	10	9	15	59	7	123	27	12	94	952	42	64	0	0	0	12	830	15	2523	73	0	31	32	16	584	587	305	1703	2168	0	45	993	54	2459	454	0	0	424	816	906	7	9	0	2080	1242	13	229	178	0	118	218	72	47	31	11	114	62	18	301	0
np0112	4	221	57	1452	132	90	38	39	0	47	18103	92	130	14	564	22	9	0	68	989	27	182	4	266	107	40	62	292	32	756	37	456	182	830	0	3	19	10	98	11677	4	86	7	50	34	39	5	11	18	13	9	505	277	10	78	237	166	252	0	0	10	0	133	37	1813	129	7	60	30	6	855	387	474	1038	2306	0	53	1297	69	334	134	23	0	235	42	679	7	4	35	1945	1440	3	193	158	0	160	1476	92	46	17	17	20	47	28	512	2
np0113	32	1340	140	811	21	234	115	176	0	10	18235	22	109	12	1134	19	8	37	496	145	49	313	0	1038	124	12	52	185	10	1252	13	26	114	3297	0	2	32	18	8	3125	0	6	0	42	97	67	21	13	3	38	0	365	62	10	144	330	182	27	0	1	9	9	27	13	1052	122	0	24	24	12	587	895	215	443	1989	0	21	401	23	1317	566	16	0	400	255	1905	3	0	3	2769	1330	15	177	176	0	243	184	572	51	66	5	435	92	70	226	1
np0114	3	96	4	115	0	0	5	7	0	0	1942	0	12	0	46	1	0	4	14	25	3	16	0	90	7	5	4	0	3	75	2	8	20	89	1	1	10	0	0	443	0	3	0	8	0	0	0	0	0	4	0	15	1	0	12	162	8	7	0	0	0	0	77	0	252	1	0	0	0	0	64	63	37	188	203	0	2	126	0	264	46	0	0	47	91	83	0	0	0	256	129	0	29	13	0	5	27	11	4	0	0	19	12	4	33	0
np0115	6	834	23	543	0	37	66	3	1	0	8512	23	28	8	498	16	0	15	290	35	7	143	1	796	25	18	7	14	4	332	8	18	141	346	1	0	20	10	7	1123	2	2	0	9	51	13	10	6	0	0	0	79	49	4	66	393	25	3	0	0	13	6	8	6	519	97	0	20	5	0	295	211	53	174	4362	0	0	154	21	686	570	0	0	257	381	334	2	3	0	487	353	5	77	46	0	52	238	196	15	12	0	82	48	25	55	0
np0116	0	2933	208	305	40	0	39	0	7	0	9128	13	866	17	6525	14	0	0	0	0	0	28	8	0	0	0	41	552	0	2851	1	7	0	82	3	0	0	17	5	5850	0	0	0	0	6	113	2	0	0	0	16	185	12	17	34	711	30	0	10	0	17	0	0	8	0	64	0	4	2	4	587	396	1	315	4	0	0	0	10	1692	4	38	0	182	0	273	0	0	0	222	147	0	13	0	0	0	99	1452	0	1	0	0	0	114	59	0
np0117	0	869	49	3180	108	0	28	0	57	0	29674	19	326	28	1769	0	2	47	834	0	49	378	8	3596	189	28	96	564	0	1074	207	283	1518	1776	0	0	338	2	11	4414	55	7	1	22	12	18	1	1	0	0	5	173	45	9	209	4420	195	58	81	7	57	0	18	3	4825	411	2	51	3	67	435	229	1807	1341	21123	0	400	2776	53	7514	0	11	0	350	0	382	0	0	0	3977	675	32	793	16	0	10	815	64	0	0	2	58	26	27	34568	23
np0118	57	1047	117	797	38	78	68	189	0	10	20427	47	102	4	861	27	9	9	320	331	36	230	0	926	83	31	32	148	14	920	9	11	247	1692	4	13	17	20	36	3493	2	8	3	35	45	44	9	5	5	16	2	291	49	8	110	587	93	22	1	0	10	30	16	6	2119	90	4	28	16	8	634	1310	176	677	8907	0	30	421	21	1434	447	7	1	404	325	1318	2	9	5	1824	1077	8	188	102	0	168	927	173	37	41	4	249	94	34	244	1
np0119	0	111	6	22	0	0	0	0	0	0	2367	12	108	0	405	0	0	0	13	0	0	22	0	58	30	5	2	0	0	64	0	0	8	105	45	0	6	1	2	28	0	0	0	10	26	3	0	0	0	0	0	59	0	0	66	8	3	3	0	227	0	0	2	0	8	26	0	0	0	5	23	0	10	80	685	0	0	192	14	0	0	0	0	45	0	29	0	0	0	289	38	0	3	0	0	0	0	20	0	3	0	0	7	1	39	0
np0120	2	1128	275	4852	174	18	476	73	0	13	22084	288	614	30	1592	52	30	21	507	2736	305	370	10	569	296	121	37	1320	41	3828	10	1967	648	13459	15	4	39	508	134	22864	0	19	4	132	135	159	31	21	8	14	68	338	72	66	133	190	90	89	1	1	23	0	302	59	3745	376	6	169	87	10	3094	484	712	2129	1359	0	35	2340	169	1995	667	24	4	723	188	605	24	20	3	2162	1308	5	571	272	0	536	110	990	157	52	109	22	75	350	1080	4
np0121	244	770	11	431	12	333	8	123	0	0	7556	162	1691	10	710	7	11	0	7677	50	3	192	0	74	6	34	6	219	6	350	0	3	101	689	0	0	18	15	11	3378	0	4	0	49	43	5	10	17	1	0	22	48	108	9	306	560	14	5	0	4	11	0	182	25	431	183	0	16	5	1	168	730	54	206	357	0	3	184	73	605	27	0	0	2712	127	451	2	18	0	424	271	1	50	14	0	12	53	94	1	16	0	23	14	14	60	0
np0122	13	216	0	82	0	0	6	7	5	69	6950	0	23	3	488	8	0	0	31	99	0	69	18	572	84	10	14	37	3	507	2	9	374	343	0	25	11	0	2	2142	1	2	0	26	25	4	5	2	0	0	161	88	3	6	69	347	4	10	8	0	23	4	17	0	221	76	4	2	18	24	53	9278	12	476	1928	0	4	538	13	58	84	0	0	304	467	88	0	6	0	1273	567	2	390	77	4	11	18	25	0	1	0	0	94	1	174	0
np0123	29	3493	0	184	211	0	10	6	14	0	1652	11	75	7	1398	0	0	4	465	0	0	146	29	597	3	2	16	289	0	261	0	2	2718	444	0	35	9	2	144	877	0	8	0	6	4	0	0	7	3	0	633	337	2	3	57	295	92	1	20	0	8	0	30	3	74	88	0	11	4	0	157	157	180	35	29308	942	0	0	0	551	1021	0	0	347	0	30	0	0	0	207	86	0	105	115	6	0	5	79	0	21	0	11	9	6	104	0
np0124	13	891	40	937	16	241	68	33	5	1	13879	53	104	9	660	13	3	27	519	67	31	266	10	741	110	26	12	113	12	498	8	21	213	375	4	1	64	13	4	1166	2	3	4	60	50	17	3	6	3	9	54	71	46	6	105	550	12	29	0	0	11	0	20	16	1738	60	0	44	8	5	534	512	71	332	4115	0	12	464	29	1225	821	2	0	423	2972	462	2	8	6	582	601	11	46	161	0	42	201	272	36	23	1	103	46	41	120	1
np0125	724	11431	11	992	12	0	230	39	0	2829	41027	146	794	15	5488	10	2	0	23	609	5859	650	281	7580	521	127	205	315	16	2328	3	74	1270	674	0	319	8	841	140	742	63	62	0	48	657	30	6773	25	3	0	533	1548	4	12	204	1108	101	407	229	0	95	40	609	2	21577	633	74	8	62	417	4741	18	285	10873	73783	0	26	3341	77	93	201	43	0	985	43	1101	10	15	0	14327	5172	99	423	397	72	111	68	308	19	7	0	0	234	3	2091	0
np0126	18	341	83	618	14	0	10071	0	82	0	4640	104	1628	27	4303	3	2	9	2826	0	47	586	9	123	2	54	32	3202	25	805	0	10	122	947	0	58	39	15	35	4562	1	0	2	372	73	0	4	70	1	0	17	130	68	16	314	262	33	2	276	5	58	0	143	66	170	177	0	31	12	0	968	1061	443	283	9390	632	0	0	38	92	3268	2	0	1111	0	106	1	6	40	463	127	0	48	40	12	55	272	110	0	53	0	47	24	33	93	0
np0127	2224	4051	1498	1883	0	0	152	0	1	0	79460	65	166	0	1154	8	0	0	11724	0	0	493	4	0	0	224	22	2277	0	3060	0	0	0	1646	0	0	0	21	15	3639	0	0	22	0	17	293	2	36	86	0	0	288	124	4	141	10903	9	40	0	0	29	0	103	35	0	126	80	95	145	17	3705	0	1200	7680	3	0	0	0	77	5953	31	0	94	1259	0	212	0	219	38	3436	3131	4	497	0	0	329	1364	373	65	105	10	42	54	116	430	0
np0128	0	3193	145	3545	0	0	99	0	0	0	51597	346	893	0	6568	34	3	247	7279	0	0	2163	86	2650	109	151	91	188	0	1459	22	0	726	1986	957	7	210	47	47	3185	0	38	0	264	221	202	33	45	5	0	0	792	32	28	1119	1339	84	71	14	1311	79	0	260	43	698	514	0	175	21	43	677	28	908	2761	6774	0	46	2718	206	4719	247	11	17	10276	0	1719	10	68	4	4519	3777	10	834	16	0	12	359	1150	0	28	0	303	50	133	3350	3
np0129	1	897	78	1550	52	0	18	0	7	0	17354	54	505	9	1103	6	1	0	53	0	0	26	311	2	0	0	169	176	0	930	0	15	0	55	0	13	0	3	19	908	0	0	0	0	2	46	1	0	0	0	246	292	5	3	11	805	109	29	14	0	0	0	0	7	0	19	0	6	4	8	488	390	0	357	3	0	0	0	3	502	702	19	0	126	0	664	0	0	0	466	1414	0	5	0	0	0	35	193	0	1	0	0	0	30	198	0
np0130	1537	1521	979	1477	0	0	80	0	0	0	52649	48	89	0	1005	4	0	0	8626	0	0	180	5	0	0	137	28	996	0	2403	0	0	0	1685	0	0	0	5	21	1746	0	0	17	0	18	143	0	11	49	0	0	256	78	4	108	8738	7	17	0	0	22	0	58	57	0	97	36	45	142	16	2007	0	733	6170	11	0	0	0	51	2428	10	0	49	636	0	191	0	77	42	2642	1427	1	436	0	0	161	279	349	36	100	0	21	30	103	242	0
np0131	6	328	7	361	18	0	14	27	0	2	5315	22	21	1	156	5	0	9	91	79	10	57	0	207	34	5	6	42	7	190	2	13	57	223	0	0	29	0	10	1169	3	9	0	15	13	7	3	0	3	11	0	38	5	4	30	356	17	27	0	0	0	0	211	0	681	19	0	8	8	1	225	187	77	606	663	0	20	293	18	760	136	0	0	115	244	254	3	1	0	669	365	7	82	51	0	25	71	33	15	7	2	40	30	0	95	0
np0132	150	8640	401	5584	308	307	242	457	15	106	126655	259	627	70	5164	127	46	307	1469	2649	117	1193	192	5385	437	131	244	2775	116	8630	56	296	1862	9323	7	3	248	60	490	30031	17	115	15	381	209	100	43	35	59	113	60	1134	103	22	393	9622	182	213	0	5	66	201	762	45	18990	561	20	115	139	87	4724	3907	1306	13906	21425	0	326	4162	157	20632	2382	76	5	3340	7742	2943	28	58	8	17772	5341	28	2448	635	0	871	1635	543	214	125	26	697	580	208	1526	0
np0133	64	947	16	3595	23	2	60	0	0	0	22392	781	257	19	642	14	8	0	268	0	0	153	0	164	53	47	40	261	38	304	0	75	323	481	0	0	0	17	33	1660	39	10	0	0	65	0	0	15	4	0	58	521	91	4	10	690	53	293	0	2	6	0	8	6	220	60	61	25	31	86	732	263	13	691	2112	25	28	0	43	723	1529	0	0	292	0	2092	3	0	0	3114	1911	0	142	185	0	7	161	157	1	20	0	605	66	22	352	0
np0134	43	727	53	985	40	13	19	58	0	98	13659	47	102	19	776	15	4	9	137	896	20	122	110	931	146	20	38	182	13	776	4	63	252	989	0	71	44	6	117	2241	41	26	3	45	29	8	3	3	10	4	21	166	5	0	62	892	15	160	0	1	24	41	85	2	1816	84	20	17	23	9	662	424	174	1396	3273	0	198	1137	36	569	208	9	0	395	1605	425	4	5	0	5390	753	3	401	205	0	101	52	57	9	2	0	6	130	22	677	5
np0135	9	342	7	376	22	5	4	41	0	1	4865	15	34	0	184	2	0	11	94	94	11	55	0	233	39	9	6	0	9	223	9	13	83	281	0	0	36	2	6	1215	1	5	0	33	19	8	8	0	0	13	2	47	2	3	29	357	15	17	0	0	0	6	236	7	744	11	0	13	5	0	182	153	73	594	940	1	10	294	10	765	139	2	0	107	980	253	0	0	0	750	422	3	70	41	0	38	76	29	20	11	0	34	18	11	92	0
np0136	15	428	2	270	0	0	4	50	0	229	10363	32	26	0	523	6	3	0	248	269	0	77	0	2240	287	10	35	55	6	430	59	9	285	290	10	0	35	0	3	4971	14	2	0	32	29	6	0	3	1	0	1	179	21	9	174	275	25	49	16	4	6	0	15	0	1135	190	6	11	18	6	202	130	207	263	13321	0	23	1236	17	23	263	17	0	394	64	2739	0	0	1	3202	1393	0	107	93	0	28	11304	102	0	0	0	0	181	10	546	0
np0137	71	4938	122	1753	32	181	239	36	35	0	31456	96	253	20	3159	47	12	16	953	234	107	368	2	3340	86	103	38	395	23	1755	37	54	614	1847	3	6	47	24	80	3661	0	11	5	100	738	57	22	20	2	6	7	212	94	21	499	828	116	23	0	2	35	11	39	27	3170	280	2	58	19	21	1232	2217	305	1115	16364	0	25	939	87	1225	2727	7	7	947	838	2203	9	23	8	1079	1301	2	150	131	0	129	346	371	31	29	7	218	293	70	197	0
np0138	17	1621	6	182	7	4	11	20	4	9	6841	15	19	0	394	0	0	28	256	82	0	45	0	3327	59	10	21	34	6	551	6	15	237	284	0	0	76	0	4	1225	0	0	0	25	45	4	2	1	0	0	604	60	2	1	132	493	5	15	1	1	11	4	21	0	500	101	2	7	7	7	131	700	16	280	12477	0	25	705	14	516	531	1	0	270	8755	205	3	0	0	995	516	3	230	87	1	15	115	27	3	3	0	25	43	0	192	0
np0139	91	6294	256	2248	107	347	249	512	8	7	62265	179	431	22	5234	76	13	192	1625	892	136	893	0	5642	239	81	98	835	50	3374	42	37	1199	4832	3	2	149	48	91	17953	3	39	8	94	262	108	36	19	14	55	19	791	96	37	455	2268	279	49	0	0	69	64	106	49	5654	361	7	90	68	24	2393	3414	640	2167	22619	0	84	2747	81	6942	2937	15	0	1807	1035	3280	10	31	3	6359	3952	33	692	355	1	446	1586	576	105	107	14	625	389	225	604	1
np0140	19	1496	58	1746	58	19	55	163	5	4	35637	151	422	11	1254	28	9	34	328	351	31	382	21	1100	152	40	95	297	39	1101	19	49	331	1324	2	16	165	17	97	8214	3	21	0	86	66	29	23	17	24	54	420	324	125	18	265	1531	124	62	0	0	10	21	1036	58	3056	125	6	57	40	34	802	713	543	2592	2690	1	76	1361	78	3133	541	7	0	1671	1035	1265	11	18	1	3014	2219	15	275	251	2	150	1245	363	46	36	15	155	69	40	375	0
np0141	25	62	18	199	35	0	39	6	0	0	1263	8	22	0	581	5	0	0	2	0	28	4	0	20	0	40	84	102	0	199	0	0	2178	337	0	13	0	0	1	1295	0	9	1	0	10	9	0	6	0	0	0	234	1	1	8	903	65	0	0	0	9	0	10	0	72	51	0	2	8	4	97	531	16	561	10524	0	0	0	17	31	297	7	0	54	16647	217	4	6	0	630	392	0	31	0	9	0	86	61	0	0	1	33	30	2	18	0
np0142	0	179	8	451	24	1	63	29	0	0	7503	226	304	13	401	4	2	0	47	38	55	81	132	148	115	26	61	231	6	326	5	7	207	173	0	7	14	0	2	832	7	13	0	65	34	21	5	4	2	8	441	111	5	3	29	264	42	67	0	0	11	0	131	0	328	53	0	5	5	4	603	97	30	262	4317	0	4	173	13	426	31	0	0	176	62	1095	0	0	0	1624	614	3	42	39	1	12	55	21	27	0	3	24	98	5	204	0
np0143	0	93	17	1591	0	0	514	0	0	0	12466	191	7442	27	2786	35	0	0	0	0	0	1995	0	175	0	16	5	2399	0	4363	5	0	517	3138	0	268	82	134	12	5143	10	0	0	0	245	1	10	10	0	0	56	121	145	13	483	1459	28	20	37	0	97	0	91	13	0	198	5	34	0	0	317	2	57	10	10	0	0	0	42	9364	3383	46	0	902	0	153	5	10	0	1702	215	0	54	9	165	0	464	856	0	1	2	66	56	126	47	0
